; Date generated Thu Oct 24 16:03:32 2019
; 
;   Solar Spectral Irradiance from 
;   NASA SDO EVE Rocket 36.336 Results
;     MEGS-A and B Combined Spectrum
;     June 18, 2018
; ------------------------------------
;     Don Woodraska, Brian Templeman, Michael Klapetzky,
;     Tom Woods, Frank Eparvier, Andrew Jones
; 
;  This spectrum spans the EUV from approximately 6 to 105 nm.
; 
; *****
; ***** WARNING: THIS IS PRELIMINARY DATA - DO NOT PUBLISH
; *****
; ***** WARNING: This data is not ready for publication and may change.
; *****
; ***** WARNING: Uncertainties are underestimated!
; *****
; 
;  Applied calibration from SURF 2017
;  Applied NRL-MSIS00E atmospheric correction
;  Applied 1-AU adjustment 0.96864051
; 
; 
;  MEGS-A slit 1 wavelength range is 0.01 nm sampling from 6-14.93 nm
;  MEGS-A slit 2 wavelength range is 0.01 nm sampling from 14.93-37 nm
;  MEGS-B wavelength range is 0.02 nm sampling from 37-105 nm
  8.940 2.686324e-05  0.024
  8.960 2.463573e-05  0.033
  8.980 2.325186e-05  0.031
  9.000 2.345596e-05  0.027
  9.020 2.419898e-05  0.018
  9.040 2.500862e-05  0.018
  9.060 2.514165e-05  0.018
  9.080 2.433120e-05  0.022
  9.100 2.360588e-05  0.029
  9.120 2.413907e-05  0.021
  9.140 2.621038e-05  0.022
  9.160 2.941307e-05  0.027
  9.180 3.102661e-05  0.019
  9.200 3.051524e-05  0.018
  9.220 2.843615e-05  0.020
  9.240 2.626658e-05  0.023
  9.260 2.496631e-05  0.022
  9.280 2.375116e-05  0.022
  9.300 2.303292e-05  0.022
  9.320 2.280714e-05  0.027
  9.340 2.405829e-05  0.025
  9.360 2.716764e-05  0.022
  9.380 3.039290e-05  0.026
  9.400 3.223070e-05  0.021
  9.420 3.004413e-05  0.023
  9.440 2.470218e-05  0.024
  9.460 1.908707e-05  0.027
  9.480 1.677588e-05  0.030
  9.500 1.913122e-05  0.026
  9.520 2.472218e-05  0.023
  9.540 3.172206e-05  0.017
  9.560 3.897427e-05  0.019
  9.580 4.432850e-05  0.018
  9.600 4.655789e-05  0.016
  9.620 4.383933e-05  0.015
  9.640 3.729908e-05  0.018
  9.660 2.971224e-05  0.020
  9.680 2.459817e-05  0.021
  9.700 2.288390e-05  0.023
  9.720 2.333063e-05  0.022
  9.740 2.428636e-05  0.028
  9.760 2.639745e-05  0.026
  9.780 2.991474e-05  0.027
  9.800 3.348661e-05  0.023
  9.820 3.459241e-05  0.022
  9.840 3.219534e-05  0.017
  9.860 2.662475e-05  0.018
  9.880 2.031775e-05  0.022
  9.900 1.617969e-05  0.028
  9.920 1.473876e-05  0.025
  9.940 1.541826e-05  0.024
  9.960 1.682064e-05  0.036
  9.980 1.867476e-05  0.030
 10.000 2.115011e-05  0.029
 10.020 2.390509e-05  0.029
 10.040 2.722969e-05  0.021
 10.060 2.931689e-05  0.021
 10.080 2.899477e-05  0.018
 10.100 2.604290e-05  0.021
 10.120 2.259189e-05  0.021
 10.140 2.067367e-05  0.030
 10.160 2.058888e-05  0.027
 10.180 2.185989e-05  0.027
 10.200 2.336988e-05  0.028
 10.220 2.456137e-05  0.017
 10.240 2.510838e-05  0.020
 10.260 2.606999e-05  0.021
 10.280 2.803132e-05  0.021
 10.300 3.181774e-05  0.023
 10.320 3.625636e-05  0.019
 10.340 4.001939e-05  0.014
 10.360 4.147704e-05  0.014
 10.380 3.854595e-05  0.019
 10.400 3.272363e-05  0.023
 10.420 2.553672e-05  0.022
 10.440 1.994737e-05  0.025
 10.460 1.822003e-05  0.018
 10.480 1.964412e-05  0.027
 10.500 2.309969e-05  0.029
 10.520 2.550024e-05  0.024
 10.540 2.476444e-05  0.022
 10.560 2.151327e-05  0.028
 10.580 1.781790e-05  0.023
 10.600 1.571478e-05  0.022
 10.620 1.548973e-05  0.026
 10.640 1.559670e-05  0.026
 10.660 1.485206e-05  0.023
 10.680 1.323220e-05  0.026
 10.700 1.174780e-05  0.031
 10.720 1.075111e-05  0.032
 10.740 1.051479e-05  0.031
 10.760 1.080462e-05  0.023
 10.780 1.195720e-05  0.028
 10.800 1.336292e-05  0.031
 10.820 1.424366e-05  0.027
 10.840 1.446425e-05  0.026
 10.860 1.420788e-05  0.032
 10.880 1.334265e-05  0.029
 10.900 1.213634e-05  0.026
 10.920 1.077929e-05  0.026
 10.940 9.574369e-06  0.026
 10.960 8.873556e-06  0.031
 10.980 8.281895e-06  0.041
 11.000 7.677322e-06  0.038
 11.020 7.642706e-06  0.033
 11.040 7.742252e-06  0.032
 11.060 9.102200e-06  0.029
 11.080 1.213188e-05  0.022
 11.100 1.633412e-05  0.028
 11.120 2.063101e-05  0.025
 11.140 2.337203e-05  0.024
 11.160 2.342932e-05  0.024
 11.180 2.190912e-05  0.022
 11.200 1.967541e-05  0.022
 11.220 1.723216e-05  0.021
 11.240 1.514059e-05  0.025
 11.260 1.330696e-05  0.033
 11.280 1.165146e-05  0.034
 11.300 1.102524e-05  0.027
 11.320 1.190907e-05  0.024
 11.340 1.469086e-05  0.024
 11.360 1.879432e-05  0.020
 11.380 2.224376e-05  0.017
 11.400 2.384541e-05  0.021
 11.420 2.241187e-05  0.023
 11.440 1.898181e-05  0.026
 11.460 1.532748e-05  0.027
 11.480 1.296729e-05  0.025
 11.500 1.242742e-05  0.029
 11.520 1.290985e-05  0.022
 11.540 1.414800e-05  0.023
 11.560 1.555304e-05  0.025
 11.580 1.672448e-05  0.030
 11.600 1.734169e-05  0.027
 11.620 1.817351e-05  0.018
 11.640 1.957929e-05  0.017
 11.660 2.140105e-05  0.021
 11.680 2.245049e-05  0.024
 11.700 2.179152e-05  0.024
 11.720 1.993768e-05  0.022
 11.740 1.700869e-05  0.029
 11.760 1.427164e-05  0.027
 11.780 1.205085e-05  0.024
 11.800 1.058883e-05  0.021
 11.820 9.544826e-06  0.026
 11.840 9.128456e-06  0.029
 11.860 9.134381e-06  0.026
 11.880 9.861554e-06  0.030
 11.900 1.051275e-05  0.035
 11.920 1.079762e-05  0.031
 11.940 1.040364e-05  0.026
 11.960 9.373493e-06  0.027
 11.980 8.315966e-06  0.033
 12.000 8.104380e-06  0.033
 12.020 8.254218e-06  0.034
 12.040 8.629223e-06  0.028
 12.060 8.721978e-06  0.028
 12.080 8.718057e-06  0.034
